transaction_id,customer_id,vendor_type,vendor_name,product_category,amount,transaction_datetime,day
"TXN00083558","CUST018561","Food & Beverage","Heavy Metal BBQ","Tacos","14","2024-07-19 02:22:46","2024-07-19"
"TXN00083559","CUST019042","Merchandise","Metal Mayhem Merch","Patch","12","2024-07-20 23:19:00","2024-07-21"
"TXN00083560","CUST026226","Food & Beverage","Heavy Metal BBQ","Beer","12","2024-07-20 03:39:43","2024-07-20"
"TXN00083561","CUST029222","Merchandise","Riff Raff Gear","CD","18","2024-07-19 00:36:09","2024-07-19"
"TXN00083562","CUST019377","Food & Beverage","Metal Munchies","Beer","10","2024-07-20 02:00:39","2024-07-20"
"TXN00083563","CUST006950","Food & Beverage","Riff Refreshments","Soda","5","2024-07-19 19:58:09","2024-07-20"
"TXN00083564","CUST021565","Merchandise","Headbanger Heaven","Patch","8","2024-07-21 02:15:20","2024-07-21"
"TXN00083565","CUST015120","Food & Beverage","Riff Refreshments","Burger","16","2024-07-18 23:37:37","2024-07-19"
"TXN00083566","CUST018749","Food & Beverage","Doom Dogs","Hot Dog","10","2024-07-21 01:04:45","2024-07-21"
"TXN00083567","CUST000169","Food & Beverage","Thrash Tacos","Burger","12","2024-07-20 01:52:26","2024-07-20"
"TXN00083568","CUST017655","Food & Beverage","Heavy Metal BBQ","Energy Drink","8","2024-07-20 21:21:34","2024-07-21"
"TXN00083569","CUST025747","Food & Beverage","Metal Munchies","Fries","8","2024-07-20 19:43:40","2024-07-21"
"TXN00083570","CUST014346","Food & Beverage","Liquid Courage Bar","Beer","12","2024-07-20 21:09:31","2024-07-21"
"TXN00083571","CUST013809","Food & Beverage","Stage Dive Pizza","Hot Dog","8","2024-07-19 18:24:09","2024-07-20"
"TXN00083572","CUST009587","Food & Beverage","Doom Dogs","Water","4","2024-07-19 23:35:44","2024-07-20"
"TXN00083573","CUST018505","Merchandise","Headbanger Heaven","Hat/Cap","20","2024-07-20 19:52:54","2024-07-21"
"TXN00083574","CUST010274","Merchandise","Headbanger Heaven","Hoodie","60","2024-07-18 19:37:00","2024-07-19"
"TXN00083575","CUST006004","Merchandise","Metal Mayhem Merch","T-Shirt","25","2024-07-20 17:53:23","2024-07-21"
"TXN00083576","CUST002678","Food & Beverage","Riff Refreshments","Burger","12","2024-07-20 23:20:07","2024-07-21"
"TXN00083577","CUST017882","Merchandise","Riff Raff Gear","Hoodie","50","2024-07-18 16:17:58","2024-07-19"
"TXN00083578","CUST012518","Merchandise","Riff Raff Gear","Poster","15","2024-07-20 20:19:25","2024-07-21"
"TXN00083579","CUST025234","Food & Beverage","Heavy Metal BBQ","Beer","10","2024-07-18 21:25:55","2024-07-19"
"TXN00083580","CUST017892","Food & Beverage","Heavy Metal BBQ","Fries","6","2024-07-21 01:33:26","2024-07-21"
"TXN00083581","CUST011589","Food & Beverage","Doom Dogs","Fries","8","2024-07-19 01:41:36","2024-07-19"
"TXN00083582","CUST017488","Food & Beverage","Metal Munchies","Water","4","2024-07-20 22:42:16","2024-07-21"
"TXN00083583","CUST013870","Merchandise","Riff Raff Gear","T-Shirt","30","2024-07-21 01:01:08","2024-07-21"
"TXN00083584","CUST028934","Food & Beverage","Thrash Tacos","Pizza Slice","8","2024-07-20 02:36:26","2024-07-20"
"TXN00083585","CUST028813","Food & Beverage","Doom Dogs","Pizza Slice","6","2024-07-19 20:22:23","2024-07-20"
"TXN00083586","CUST008669","Food & Beverage","Headbang Burgers","Fries","8","2024-07-18 17:41:02","2024-07-19"
"TXN00083587","CUST026785","Merchandise","Metal Mayhem Merch","Patch","8","2024-07-19 16:11:38","2024-07-20"
"TXN00083588","CUST001009","Food & Beverage","Doom Dogs","Tacos","14","2024-07-20 18:57:54","2024-07-21"
"TXN00083589","CUST002531","Food & Beverage","Liquid Courage Bar","Tacos","14","2024-07-21 00:52:03","2024-07-21"
"TXN00083590","CUST029314","Food & Beverage","Doom Dogs","BBQ Plate","15","2024-07-18 19:36:09","2024-07-19"
"TXN00083591","CUST011279","Food & Beverage","Liquid Courage Bar","BBQ Plate","20","2024-07-20 00:15:23","2024-07-20"
"TXN00083592","CUST025100","Food & Beverage","Riff Refreshments","Pizza Slice","8","2024-07-18 22:31:36","2024-07-19"
"TXN00083593","CUST003561","Merchandise","Riff Raff Gear","T-Shirt","30","2024-07-18 21:24:49","2024-07-19"
"TXN00083594","CUST017608","Food & Beverage","Headbang Burgers","Pizza Slice","6","2024-07-19 02:43:52","2024-07-19"
"TXN00083595","CUST018300","Food & Beverage","Stage Dive Pizza","Beer","12","2024-07-20 19:26:13","2024-07-21"
"TXN00083596","CUST024367","Merchandise","Riff Raff Gear","Hoodie","50","2024-07-20 17:38:32","2024-07-21"
"TXN00083597","CUST017239","Food & Beverage","Riff Refreshments","Energy Drink","8","2024-07-19 19:11:33","2024-07-20"
"TXN00083598","CUST016096","Merchandise","Headbanger Heaven","Vinyl Record","30","2024-07-20 21:59:46","2024-07-21"
"TXN00083599","CUST002240","Food & Beverage","Riff Refreshments","Tacos","10","2024-07-18 21:44:27","2024-07-19"
"TXN00083600","CUST003321","Food & Beverage","Heavy Metal BBQ","Water","5","2024-07-19 01:21:42","2024-07-19"
"TXN00083601","CUST023551","Food & Beverage","Metal Munchies","Beer","14","2024-07-20 22:37:11","2024-07-21"
"TXN00083602","CUST004718","Food & Beverage","Doom Dogs","Tacos","14","2024-07-19 17:02:47","2024-07-20"
"TXN00083603","CUST000815","Merchandise","Headbanger Heaven","Vinyl Record","30","2024-07-18 23:44:12","2024-07-19"
"TXN00083604","CUST023200","Merchandise","Riff Raff Gear","Hat/Cap","25","2024-07-19 00:20:53","2024-07-19"
"TXN00083605","CUST025625","Food & Beverage","Liquid Courage Bar","Energy Drink","8","2024-07-21 00:34:37","2024-07-21"
"TXN00083606","CUST022219","Food & Beverage","Liquid Courage Bar","Energy Drink","8","2024-07-18 16:58:08","2024-07-19"
"TXN00083607","CUST007040","Merchandise","Headbanger Heaven","Poster","15","2024-07-20 00:00:03","2024-07-20"
"TXN00083608","CUST004257","Food & Beverage","Headbang Burgers","Hot Dog","8","2024-07-18 17:12:10","2024-07-19"
"TXN00083609","CUST023190","Food & Beverage","Headbang Burgers","Water","4","2024-07-18 19:19:58","2024-07-19"
"TXN00083610","CUST011499","Merchandise","Metal Mayhem Merch","Vinyl Record","25","2024-07-18 16:50:41","2024-07-19"
"TXN00083611","CUST017147","Food & Beverage","Heavy Metal BBQ","Hot Dog","10","2024-07-19 18:02:27","2024-07-20"
"TXN00083612","CUST015543","Merchandise","Skull & Bones Co","Flag/Banner","35","2024-07-20 21:23:20","2024-07-21"
"TXN00083613","CUST015837","Food & Beverage","Heavy Metal BBQ","Pizza Slice","6","2024-07-20 17:08:20","2024-07-21"
"TXN00083614","CUST000235","Merchandise","Blackened Apparel","Poster","20","2024-07-20 16:10:47","2024-07-21"
"TXN00083615","CUST017828","Merchandise","Headbanger Heaven","Poster","25","2024-07-19 17:44:14","2024-07-20"
"TXN00083616","CUST027285","Food & Beverage","Doom Dogs","Tacos","14","2024-07-20 00:20:28","2024-07-20"
"TXN00083617","CUST007626","Food & Beverage","Doom Dogs","BBQ Plate","15","2024-07-20 20:45:31","2024-07-21"
"TXN00083618","CUST008517","Food & Beverage","Headbang Burgers","Beer","12","2024-07-19 00:33:54","2024-07-19"
"TXN00083619","CUST006521","Merchandise","Headbanger Heaven","Flag/Banner","40","2024-07-19 22:16:27","2024-07-20"
"TXN00083620","CUST013505","Merchandise","Headbanger Heaven","Hat/Cap","30","2024-07-20 20:02:41","2024-07-21"
"TXN00083621","CUST028435","Food & Beverage","Liquid Courage Bar","Fries","6","2024-07-19 20:36:19","2024-07-20"
"TXN00083622","CUST026549","Food & Beverage","Stage Dive Pizza","Fries","6","2024-07-18 23:12:30","2024-07-19"
"TXN00083623","CUST022497","Food & Beverage","Thrash Tacos","Fries","8","2024-07-20 01:15:50","2024-07-20"
"TXN00083624","CUST010376","Food & Beverage","Heavy Metal BBQ","Beer","14","2024-07-20 23:55:18","2024-07-21"
"TXN00083625","CUST014200","Food & Beverage","Heavy Metal BBQ","Pizza Slice","8","2024-07-19 01:17:19","2024-07-19"
"TXN00083626","CUST026810","Merchandise","Metal Mayhem Merch","Vinyl Record","35","2024-07-20 20:52:02","2024-07-21"
"TXN00083627","CUST028563","Merchandise","Metal Mayhem Merch","Vinyl Record","25","2024-07-19 23:28:11","2024-07-20"
"TXN00083628","CUST028523","Food & Beverage","Metal Munchies","Pizza Slice","8","2024-07-20 02:54:43","2024-07-20"
"TXN00083629","CUST018268","Food & Beverage","Headbang Burgers","Tacos","12","2024-07-18 18:11:58","2024-07-19"
"TXN00083630","CUST017151","Merchandise","Riff Raff Gear","Hat/Cap","20","2024-07-20 21:51:47","2024-07-21"
"TXN00083631","CUST016932","Food & Beverage","Riff Refreshments","Pizza Slice","8","2024-07-21 02:11:28","2024-07-21"
"TXN00083632","CUST003468","Food & Beverage","Thrash Tacos","BBQ Plate","18","2024-07-18 19:13:26","2024-07-19"
"TXN00083633","CUST011024","Food & Beverage","Heavy Metal BBQ","Beer","14","2024-07-20 03:15:52","2024-07-20"
"TXN00083634","CUST009242","Food & Beverage","Metal Munchies","Energy Drink","7","2024-07-18 23:05:04","2024-07-19"
"TXN00083635","CUST016459","Merchandise","Riff Raff Gear","Hoodie","60","2024-07-19 18:29:27","2024-07-20"
"TXN00083636","CUST015740","Food & Beverage","Riff Refreshments","Water","5","2024-07-20 18:13:08","2024-07-21"
"TXN00083637","CUST002499","Merchandise","Blackened Apparel","Flag/Banner","30","2024-07-20 02:37:23","2024-07-20"
"TXN00083638","CUST001489","Food & Beverage","Heavy Metal BBQ","Beer","10","2024-07-19 21:49:49","2024-07-20"
"TXN00083639","CUST018339","Merchandise","Blackened Apparel","CD","12","2024-07-18 18:39:31","2024-07-19"
"TXN00083640","CUST000083","Merchandise","Headbanger Heaven","Patch","10","2024-07-19 18:59:33","2024-07-20"
"TXN00083641","CUST002370","Merchandise","Skull & Bones Co","Flag/Banner","40","2024-07-20 21:16:01","2024-07-21"
"TXN00083642","CUST011702","Merchandise","Skull & Bones Co","CD","12","2024-07-20 02:06:27","2024-07-20"
"TXN00083643","CUST021053","Merchandise","Skull & Bones Co","Poster","15","2024-07-18 17:42:34","2024-07-19"
"TXN00083644","CUST007062","Food & Beverage","Metal Munchies","Tacos","12","2024-07-18 18:06:49","2024-07-19"
"TXN00083645","CUST017589","Merchandise","Skull & Bones Co","Hat/Cap","25","2024-07-21 00:20:01","2024-07-21"
"TXN00083646","CUST005968","Merchandise","Metal Mayhem Merch","Poster","15","2024-07-19 23:49:23","2024-07-20"
"TXN00083647","CUST009557","Merchandise","Headbanger Heaven","Flag/Banner","30","2024-07-18 16:56:18","2024-07-19"
"TXN00083648","CUST008495","Food & Beverage","Doom Dogs","Burger","14","2024-07-19 19:10:02","2024-07-20"
"TXN00083649","CUST008049","Merchandise","Riff Raff Gear","Hoodie","70","2024-07-18 23:54:03","2024-07-19"
"TXN00083650","CUST007839","Merchandise","Metal Mayhem Merch","CD","15","2024-07-20 17:55:55","2024-07-21"
"TXN00083651","CUST003366","Food & Beverage","Liquid Courage Bar","Soda","5","2024-07-20 21:34:03","2024-07-21"
"TXN00083652","CUST023308","Merchandise","Blackened Apparel","Poster","20","2024-07-20 23:44:23","2024-07-21"
"TXN00083653","CUST026740","Food & Beverage","Doom Dogs","BBQ Plate","15","2024-07-21 03:43:42","2024-07-21"
"TXN00083654","CUST007087","Food & Beverage","Heavy Metal BBQ","BBQ Plate","18","2024-07-20 16:45:26","2024-07-21"
"TXN00083655","CUST002608","Food & Beverage","Heavy Metal BBQ","Soda","6","2024-07-20 20:32:53","2024-07-21"
"TXN00083656","CUST026130","Food & Beverage","Liquid Courage Bar","Pizza Slice","6","2024-07-19 03:12:35","2024-07-19"
"TXN00083657","CUST023943","Merchandise","Skull & Bones Co","T-Shirt","35","2024-07-19 00:35:28","2024-07-19"
"TXN00083658","CUST007956","Merchandise","Riff Raff Gear","Hoodie","70","2024-07-19 22:27:35","2024-07-20"
"TXN00083659","CUST022102","Food & Beverage","Thrash Tacos","BBQ Plate","18","2024-07-18 17:01:57","2024-07-19"
"TXN00083660","CUST025686","Food & Beverage","Heavy Metal BBQ","Fries","8","2024-07-21 03:54:39","2024-07-21"
"TXN00083661","CUST029538","Food & Beverage","Metal Munchies","Beer","10","2024-07-19 19:25:36","2024-07-20"
"TXN00083662","CUST011839","Food & Beverage","Stage Dive Pizza","Hot Dog","10","2024-07-18 21:45:38","2024-07-19"
"TXN00083663","CUST022550","Food & Beverage","Thrash Tacos","BBQ Plate","18","2024-07-19 21:09:15","2024-07-20"
"TXN00083664","CUST016361","Merchandise","Riff Raff Gear","Patch","8","2024-07-19 00:35:36","2024-07-19"
"TXN00083665","CUST011478","Food & Beverage","Doom Dogs","Fries","8","2024-07-19 22:02:38","2024-07-20"
"TXN00083666","CUST021383","Merchandise","Riff Raff Gear","Hoodie","60","2024-07-18 17:46:39","2024-07-19"
"TXN00083667","CUST016191","Food & Beverage","Thrash Tacos","Beer","12","2024-07-20 17:35:51","2024-07-21"
"TXN00083668","CUST019919","Food & Beverage","Metal Munchies","Water","4","2024-07-19 00:46:01","2024-07-19"
"TXN00083669","CUST023352","Food & Beverage","Riff Refreshments","BBQ Plate","15","2024-07-19 21:50:21","2024-07-20"
"TXN00083670","CUST018146","Merchandise","Blackened Apparel","CD","12","2024-07-20 22:14:18","2024-07-21"
"TXN00083671","CUST006934","Merchandise","Metal Mayhem Merch","Vinyl Record","25","2024-07-19 01:32:57","2024-07-19"
"TXN00083672","CUST025367","Food & Beverage","Liquid Courage Bar","Pizza Slice","6","2024-07-19 01:00:36","2024-07-19"
"TXN00083673","CUST024372","Food & Beverage","Riff Refreshments","Energy Drink","8","2024-07-18 20:20:49","2024-07-19"
"TXN00083674","CUST011857","Food & Beverage","Metal Munchies","Pizza Slice","8","2024-07-19 23:22:33","2024-07-20"
"TXN00083675","CUST024362","Merchandise","Riff Raff Gear","Hoodie","60","2024-07-19 18:45:03","2024-07-20"
"TXN00083676","CUST026176","Merchandise","Metal Mayhem Merch","Patch","8","2024-07-19 01:55:41","2024-07-19"
"TXN00083677","CUST002526","Food & Beverage","Metal Munchies","Beer","10","2024-07-20 22:06:45","2024-07-21"
"TXN00083678","CUST011711","Food & Beverage","Doom Dogs","Energy Drink","8","2024-07-18 23:57:51","2024-07-19"
"TXN00083679","CUST011435","Merchandise","Riff Raff Gear","Flag/Banner","35","2024-07-20 01:53:57","2024-07-20"
"TXN00083680","CUST021321","Merchandise","Metal Mayhem Merch","Flag/Banner","35","2024-07-20 21:50:38","2024-07-21"
"TXN00083681","CUST002077","Food & Beverage","Stage Dive Pizza","BBQ Plate","15","2024-07-20 01:55:44","2024-07-20"
"TXN00083682","CUST007455","Merchandise","Skull & Bones Co","Hoodie","50","2024-07-18 19:04:15","2024-07-19"
"TXN00083683","CUST028044","Food & Beverage","Riff Refreshments","Water","5","2024-07-19 18:56:55","2024-07-20"
"TXN00083684","CUST028354","Merchandise","Skull & Bones Co","Vinyl Record","40","2024-07-18 19:26:52","2024-07-19"
"TXN00083685","CUST012578","Food & Beverage","Metal Munchies","BBQ Plate","15","2024-07-20 16:43:54","2024-07-21"
"TXN00083686","CUST007587","Food & Beverage","Riff Refreshments","Burger","14","2024-07-18 20:37:22","2024-07-19"
"TXN00083687","CUST010643","Food & Beverage","Liquid Courage Bar","Water","4","2024-07-18 17:02:39","2024-07-19"
"TXN00083688","CUST013946","Food & Beverage","Doom Dogs","Burger","16","2024-07-19 16:02:48","2024-07-20"
"TXN00083689","CUST008091","Merchandise","Blackened Apparel","Vinyl Record","25","2024-07-19 00:30:34","2024-07-19"
"TXN00083690","CUST003476","Merchandise","Blackened Apparel","CD","18","2024-07-18 19:58:18","2024-07-19"
"TXN00083691","CUST017686","Food & Beverage","Thrash Tacos","Hot Dog","8","2024-07-21 01:05:17","2024-07-21"
"TXN00083692","CUST011933","Food & Beverage","Thrash Tacos","Pizza Slice","8","2024-07-19 21:18:02","2024-07-20"
"TXN00083693","CUST020026","Merchandise","Metal Mayhem Merch","T-Shirt","30","2024-07-19 16:25:25","2024-07-20"
"TXN00083694","CUST025308","Food & Beverage","Metal Munchies","BBQ Plate","18","2024-07-19 19:30:16","2024-07-20"
"TXN00083695","CUST027348","Merchandise","Skull & Bones Co","Hat/Cap","25","2024-07-20 02:07:37","2024-07-20"
"TXN00083696","CUST016308","Food & Beverage","Stage Dive Pizza","BBQ Plate","15","2024-07-20 23:53:12","2024-07-21"
"TXN00083697","CUST001753","Merchandise","Metal Mayhem Merch","Hoodie","70","2024-07-20 23:36:21","2024-07-21"
"TXN00083698","CUST003331","Merchandise","Riff Raff Gear","T-Shirt","30","2024-07-18 23:05:08","2024-07-19"
"TXN00083699","CUST011734","Food & Beverage","Heavy Metal BBQ","Hot Dog","8","2024-07-19 19:38:12","2024-07-20"
"TXN00083700","CUST016423","Food & Beverage","Metal Munchies","Soda","6","2024-07-20 22:40:31","2024-07-21"
"TXN00083701","CUST005724","Merchandise","Skull & Bones Co","CD","12","2024-07-18 19:51:41","2024-07-19"
"TXN00083702","CUST019957","Merchandise","Riff Raff Gear","Hat/Cap","25","2024-07-21 02:03:17","2024-07-21"
"TXN00083703","CUST004583","Food & Beverage","Liquid Courage Bar","Water","5","2024-07-18 19:30:52","2024-07-19"
"TXN00083704","CUST019975","Food & Beverage","Doom Dogs","Pizza Slice","8","2024-07-18 19:31:42","2024-07-19"
"TXN00083705","CUST012965","Merchandise","Skull & Bones Co","Flag/Banner","35","2024-07-20 00:08:39","2024-07-20"
"TXN00083706","CUST021297","Merchandise","Headbanger Heaven","Patch","12","2024-07-20 21:37:32","2024-07-21"
"TXN00083707","CUST027508","Food & Beverage","Metal Munchies","Fries","6","2024-07-20 03:57:28","2024-07-20"
"TXN00083708","CUST001657","Merchandise","Headbanger Heaven","Poster","20","2024-07-19 02:26:22","2024-07-19"
"TXN00083709","CUST015624","Food & Beverage","Liquid Courage Bar","Water","5","2024-07-19 17:23:13","2024-07-20"
"TXN00083710","CUST028277","Merchandise","Riff Raff Gear","CD","15","2024-07-19 16:17:57","2024-07-20"
"TXN00083711","CUST022860","Merchandise","Blackened Apparel","Hoodie","60","2024-07-19 18:16:31","2024-07-20"
"TXN00083712","CUST000644","Food & Beverage","Stage Dive Pizza","Water","5","2024-07-20 16:23:01","2024-07-21"
"TXN00083713","CUST013654","Merchandise","Skull & Bones Co","Flag/Banner","35","2024-07-20 17:44:15","2024-07-21"
"TXN00083714","CUST000220","Merchandise","Metal Mayhem Merch","T-Shirt","35","2024-07-18 16:10:47","2024-07-19"
"TXN00083715","CUST011256","Merchandise","Headbanger Heaven","Poster","20","2024-07-18 22:36:48","2024-07-19"
"TXN00083716","CUST023174","Food & Beverage","Headbang Burgers","Hot Dog","10","2024-07-19 02:43:59","2024-07-19"
"TXN00083717","CUST000239","Food & Beverage","Doom Dogs","Water","4","2024-07-21 01:18:41","2024-07-21"
"TXN00083718","CUST007776","Food & Beverage","Thrash Tacos","Hot Dog","8","2024-07-20 16:30:53","2024-07-21"
"TXN00083719","CUST013863","Merchandise","Blackened Apparel","Patch","10","2024-07-19 00:56:00","2024-07-19"
"TXN00083720","CUST029075","Food & Beverage","Headbang Burgers","Fries","6","2024-07-20 20:55:04","2024-07-21"
"TXN00083721","CUST009744","Food & Beverage","Metal Munchies","Tacos","10","2024-07-19 18:47:56","2024-07-20"
"TXN00083722","CUST001830","Merchandise","Blackened Apparel","Vinyl Record","35","2024-07-19 01:01:33","2024-07-19"
"TXN00083723","CUST010401","Merchandise","Metal Mayhem Merch","Hat/Cap","20","2024-07-20 16:37:19","2024-07-21"
"TXN00083724","CUST013023","Merchandise","Metal Mayhem Merch","Hoodie","60","2024-07-18 20:38:16","2024-07-19"
"TXN00083725","CUST011740","Food & Beverage","Heavy Metal BBQ","BBQ Plate","15","2024-07-20 20:41:37","2024-07-21"
"TXN00083726","CUST015475","Food & Beverage","Heavy Metal BBQ","Pizza Slice","6","2024-07-18 20:58:45","2024-07-19"
"TXN00083727","CUST023752","Food & Beverage","Stage Dive Pizza","Fries","6","2024-07-20 22:16:15","2024-07-21"
"TXN00083728","CUST004490","Food & Beverage","Stage Dive Pizza","Soda","6","2024-07-20 02:11:42","2024-07-20"
"TXN00083729","CUST009138","Food & Beverage","Metal Munchies","Fries","8","2024-07-20 00:48:05","2024-07-20"
