customer_id,age_group,gender,state,country,distance_traveled_miles,previous_attendance,purchase_platform
"CUST004633","55+","Prefer not to say","PA","USA","45","First Time","Eventbrite"
"CUST004634","18-24","Female","CA","USA","2883","Second Time","SeatGeek"
"CUST004635","55+","Prefer not to say","RI","USA","390","First Time","Festival Website"
"CUST004636","45-54","Female","NY","USA","211","Returning (3+)","StubHub"
"CUST004637","55+","Male","NC","USA","466","First Time","Festival Website"
"CUST004638","45-54","Male","PA","USA","150","Second Time","Eventbrite"
"CUST004639","45-54","Male","OH","USA","294","First Time","Eventbrite"
"CUST004640","18-24","Non-Binary","MI","USA","459","Second Time","Ticketmaster"
"CUST004641","25-34","Male","MD","USA","177","Returning (3+)","Festival Website"
"CUST004642","55+","Male","TX","USA","1611","First Time","SeatGeek"
"CUST004643","18-24","Prefer not to say","IL","USA","622","Returning (3+)","StubHub"
"CUST004644","35-44","Non-Binary","FL","USA","1062","Returning (3+)","Eventbrite"
"CUST004645","55+","Non-Binary","DE","USA","113","Second Time","Eventbrite"
"CUST004646","35-44","Non-Binary","CT","USA","312","Second Time","Dice"
"CUST004647","45-54","Male","MI","USA","409","First Time","SeatGeek"
"CUST004648","45-54","Female","PA","USA","26","Second Time","SeatGeek"
"CUST004649","35-44","Non-Binary","PA","USA","38","Second Time","Eventbrite"
"CUST004650","25-34","Male","VA","USA","222","Second Time","Dice"
"CUST004651","35-44","Male","NY","USA","166","Second Time","Ticketmaster"
"CUST004652","25-34","Female","CT","USA","287","First Time","Festival Website"
"CUST004653","25-34","Female","PA","USA","34","First Time","Eventbrite"
"CUST004654","25-34","Non-Binary","NJ","USA","176","Returning (3+)","Festival Website"
"CUST004655","55+","Female","SC","USA","602","Second Time","SeatGeek"
"CUST004656","45-54","Non-Binary","PA","USA","22","Returning (3+)","StubHub"
"CUST004657","25-34","Non-Binary","MI","USA","509","Returning (3+)","Dice"
"CUST004658","18-24","Non-Binary","GA","USA","695","First Time","Ticketmaster"
"CUST004659","25-34","Prefer not to say","OH","USA","387","Second Time","Ticketmaster"
"CUST004660","55+","Non-Binary","PA","USA","62","First Time","StubHub"
"CUST004661","35-44","Male","GA","USA","700","Returning (3+)","Dice"
"CUST004662","35-44","Prefer not to say","RI","USA","399","Returning (3+)","SeatGeek"
"CUST004663","45-54","Male","GA","USA","734","First Time","Eventbrite"
"CUST004664","55+","Prefer not to say","CA","USA","2908","First Time","SeatGeek"
"CUST004665","18-24","Prefer not to say","RI","USA","316","Returning (3+)","Dice"
"CUST004666","35-44","Male","MA","USA","357","First Time","SeatGeek"
"CUST004667","35-44","Female","SC","USA","519","First Time","Festival Website"
"CUST004668","55+","Non-Binary","OH","USA","322","Second Time","SeatGeek"
"CUST004669","55+","Prefer not to say","NY","USA","194","Returning (3+)","Ticketmaster"
"CUST004670","25-34","Non-Binary","PA","USA","18","Returning (3+)","StubHub"
"CUST004671","25-34","Prefer not to say","NY","USA","158","First Time","Ticketmaster"
"CUST004672","25-34","Female","NY","USA","212","First Time","SeatGeek"
"CUST004673","55+","Female","NJ","USA","187","Returning (3+)","Dice"
"CUST004674","45-54","Female","NJ","USA","246","Second Time","Eventbrite"
"CUST004675","35-44","Non-Binary","NC","USA","399","Returning (3+)","Dice"
"CUST004676","35-44","Prefer not to say","TX","USA","1474","Returning (3+)","Festival Website"
"CUST004677","55+","Female","NY","USA","237","First Time","StubHub"
"CUST004678","55+","Prefer not to say","PA","USA","148","Returning (3+)","Festival Website"
"CUST004679","55+","Female","CT","USA","277","Second Time","Dice"
"CUST004680","35-44","Male","IL","USA","614","First Time","Ticketmaster"
"CUST004681","45-54","Male","NY","USA","164","Second Time","Ticketmaster"
"CUST004682","55+","Male","MD","USA","59","First Time","Ticketmaster"
"CUST004683","25-34","Female","NY","USA","223","Returning (3+)","Dice"
"CUST004684","25-34","Female","MA","USA","346","Second Time","StubHub"
"CUST004685","55+","Prefer not to say","DE","USA","198","Returning (3+)","SeatGeek"
"CUST004686","45-54","Male","PA","USA","52","Second Time","Eventbrite"
"CUST004687","45-54","Female","NC","USA","473","First Time","StubHub"
"CUST004688","35-44","Non-Binary","NY","USA","158","First Time","Eventbrite"
"CUST004689","18-24","Prefer not to say","NJ","USA","106","Second Time","SeatGeek"
"CUST004690","45-54","Male","NY","USA","202","First Time","Festival Website"
"CUST004691","45-54","Non-Binary","MI","USA","513","Second Time","Ticketmaster"
"CUST004692","35-44","Prefer not to say","PA","USA","84","Second Time","Festival Website"
"CUST004693","18-24","Non-Binary","NY","USA","287","Returning (3+)","SeatGeek"
"CUST004694","35-44","Non-Binary","MI","USA","513","First Time","Dice"
"CUST004695","25-34","Prefer not to say","MI","USA","569","Returning (3+)","Eventbrite"
"CUST004696","25-34","Female","MA","USA","350","Returning (3+)","Dice"
"CUST004697","45-54","Female","MD","USA","57","Second Time","Dice"
"CUST004698","35-44","Non-Binary","TX","USA","1605","First Time","Eventbrite"
"CUST004699","18-24","Non-Binary","CA","USA","2508","First Time","SeatGeek"
"CUST004700","55+","Prefer not to say","NY","USA","252","Second Time","Eventbrite"
"CUST004701","18-24","Non-Binary","GA","USA","692","Returning (3+)","SeatGeek"
"CUST004702","18-24","Female","NC","USA","427","First Time","Ticketmaster"
"CUST004703","18-24","Non-Binary","VA","USA","167","Returning (3+)","Festival Website"
"CUST004704","18-24","Male","MI","USA","493","Returning (3+)","Eventbrite"
"CUST004705","35-44","Male","MI","USA","443","Second Time","Ticketmaster"
"CUST004706","25-34","Female","DE","USA","159","First Time","SeatGeek"
"CUST004707","35-44","Male","PA","USA","78","First Time","SeatGeek"
"CUST004708","25-34","Female","PA","USA","1","Second Time","Dice"
"CUST004709","18-24","Prefer not to say","FL","USA","840","First Time","Festival Website"
"CUST004710","35-44","Prefer not to say","PA","USA","110","Returning (3+)","Festival Website"
"CUST004711","55+","Female","MA","USA","372","Second Time","SeatGeek"
"CUST004712","25-34","Male","TX","USA","1652","Returning (3+)","SeatGeek"
"CUST004713","45-54","Non-Binary","MA","USA","335","First Time","StubHub"
"CUST004714","25-34","Female","MI","USA","600","Returning (3+)","Festival Website"
"CUST004715","35-44","Prefer not to say","NY","USA","189","Returning (3+)","Festival Website"
"CUST004716","18-24","Non-Binary","NY","USA","218","Second Time","StubHub"
"CUST004717","35-44","Male","PA","USA","104","First Time","SeatGeek"
"CUST004718","18-24","Prefer not to say","CA","USA","2891","First Time","SeatGeek"
"CUST004719","18-24","Non-Binary","MD","USA","99","Second Time","Eventbrite"
"CUST004720","55+","Male","OH","USA","251","Returning (3+)","Eventbrite"
"CUST004721","25-34","Male","NJ","USA","179","Returning (3+)","Eventbrite"
"CUST004722","35-44","Male","RI","USA","322","Second Time","Festival Website"
"CUST004723","45-54","Female","MI","USA","593","Second Time","Ticketmaster"
"CUST004724","25-34","Male","DE","USA","193","First Time","StubHub"
"CUST004725","18-24","Female","NY","USA","204","Second Time","Eventbrite"
"CUST004726","25-34","Female","NY","USA","269","Returning (3+)","Festival Website"
"CUST004727","25-34","Male","PA","USA","112","First Time","Dice"
"CUST004728","25-34","Non-Binary","CA","USA","2692","Returning (3+)","Ticketmaster"
"CUST004729","55+","Non-Binary","GA","USA","698","First Time","StubHub"
"CUST004730","18-24","Prefer not to say","OH","USA","319","First Time","SeatGeek"
"CUST004731","35-44","Female","MA","USA","324","Returning (3+)","Festival Website"
"CUST004732","35-44","Non-Binary","MA","USA","365","Second Time","StubHub"
"CUST004733","18-24","Female","IL","USA","734","Returning (3+)","Festival Website"
"CUST004734","35-44","Prefer not to say","PA","USA","65","Second Time","StubHub"
"CUST004735","35-44","Male","MI","USA","592","Returning (3+)","SeatGeek"
"CUST004736","55+","Prefer not to say","NJ","USA","186","First Time","Ticketmaster"
"CUST004737","45-54","Female","CA","USA","2913","Returning (3+)","Dice"
"CUST004738","25-34","Non-Binary","GA","USA","746","Returning (3+)","Dice"
"CUST004739","45-54","Male","VA","USA","197","First Time","Eventbrite"
"CUST004740","18-24","Prefer not to say","CT","USA","309","Second Time","Ticketmaster"
"CUST004741","18-24","Prefer not to say","CA","USA","2661","Returning (3+)","Festival Website"
"CUST004742","45-54","Non-Binary","NY","USA","182","First Time","StubHub"
"CUST004743","25-34","Prefer not to say","PA","USA","97","First Time","Ticketmaster"
"CUST004744","55+","Prefer not to say","DE","USA","176","First Time","SeatGeek"
"CUST004745","18-24","Prefer not to say","GA","USA","669","First Time","Festival Website"
"CUST004746","55+","Female","GA","USA","616","First Time","Ticketmaster"
"CUST004747","18-24","Female","SC","USA","453","First Time","SeatGeek"
"CUST004748","18-24","Prefer not to say","PA","USA","38","Returning (3+)","Festival Website"
"CUST004749","55+","Non-Binary","PA","USA","103","First Time","SeatGeek"
"CUST004750","55+","Female","CA","USA","2558","First Time","SeatGeek"
"CUST004751","18-24","Female","VA","USA","214","Returning (3+)","Festival Website"
"CUST004752","55+","Prefer not to say","NJ","USA","109","Second Time","Dice"
"CUST004753","18-24","Prefer not to say","OH","USA","380","Second Time","Dice"
"CUST004754","55+","Prefer not to say","OH","USA","253","First Time","SeatGeek"
"CUST004755","55+","Non-Binary","RI","USA","311","First Time","Eventbrite"
"CUST004756","55+","Non-Binary","CT","USA","281","Returning (3+)","Ticketmaster"
"CUST004757","35-44","Male","PA","USA","6","Second Time","StubHub"
"CUST004758","55+","Female","TX","USA","1792","Second Time","Festival Website"
"CUST004759","45-54","Male","OH","USA","366","Returning (3+)","Ticketmaster"
"CUST004760","18-24","Male","DE","USA","190","First Time","StubHub"
"CUST004761","25-34","Male","MA","USA","350","Returning (3+)","Ticketmaster"
"CUST004762","35-44","Female","DE","USA","168","First Time","Ticketmaster"
"CUST004763","18-24","Prefer not to say","FL","USA","844","Returning (3+)","StubHub"
"CUST004764","35-44","Prefer not to say","SC","USA","632","Returning (3+)","SeatGeek"
"CUST004765","55+","Male","RI","USA","325","First Time","Dice"
"CUST004766","25-34","Female","NJ","USA","105","First Time","Festival Website"
"CUST004767","45-54","Male","VA","USA","280","Returning (3+)","Dice"
"CUST004768","55+","Non-Binary","MD","USA","127","Second Time","Dice"
"CUST004769","35-44","Female","PA","USA","102","Returning (3+)","Festival Website"
"CUST004770","45-54","Prefer not to say","RI","USA","338","Returning (3+)","Ticketmaster"
"CUST004771","45-54","Non-Binary","IL","USA","640","Returning (3+)","Dice"
"CUST004772","18-24","Male","CA","USA","2815","Returning (3+)","Festival Website"
"CUST004773","55+","Female","NY","USA","271","Returning (3+)","Eventbrite"
"CUST004774","18-24","Prefer not to say","PA","USA","105","Returning (3+)","Festival Website"
"CUST004775","25-34","Female","PA","USA","92","Second Time","StubHub"
"CUST004776","35-44","Female","TX","USA","1448","First Time","SeatGeek"
"CUST004777","55+","Non-Binary","NJ","USA","198","Second Time","Ticketmaster"
"CUST004778","55+","Female","NY","USA","175","First Time","Eventbrite"
"CUST004779","45-54","Prefer not to say","NY","USA","223","First Time","Eventbrite"
"CUST004780","25-34","Prefer not to say","NY","USA","265","First Time","Ticketmaster"
"CUST004781","25-34","Prefer not to say","NJ","USA","201","Returning (3+)","Dice"
"CUST004782","25-34","Female","GA","USA","701","Returning (3+)","Ticketmaster"
"CUST004783","18-24","Male","NJ","USA","175","Returning (3+)","Festival Website"
"CUST004784","45-54","Non-Binary","CA","USA","2934","Second Time","SeatGeek"
"CUST004785","25-34","Female","PA","USA","108","Returning (3+)","Festival Website"
"CUST004786","55+","Prefer not to say","IL","USA","771","Returning (3+)","SeatGeek"
"CUST004787","45-54","Non-Binary","IL","USA","693","Returning (3+)","Festival Website"
"CUST004788","45-54","Female","MD","USA","66","First Time","Eventbrite"
"CUST004789","18-24","Male","PA","USA","60","Second Time","StubHub"
"CUST004790","25-34","Prefer not to say","MI","USA","503","First Time","Festival Website"
"CUST004791","45-54","Non-Binary","PA","USA","8","Returning (3+)","Ticketmaster"
"CUST004792","18-24","Prefer not to say","MA","USA","361","First Time","Ticketmaster"
"CUST004793","18-24","Prefer not to say","MD","USA","120","Second Time","Eventbrite"
"CUST004794","35-44","Female","IL","USA","737","Second Time","Festival Website"
"CUST004795","55+","Non-Binary","GA","USA","784","Second Time","SeatGeek"
"CUST004796","45-54","Prefer not to say","MD","USA","154","Returning (3+)","StubHub"
"CUST004797","18-24","Non-Binary","SC","USA","626","First Time","SeatGeek"
"CUST004798","55+","Non-Binary","SC","USA","622","First Time","StubHub"
"CUST004799","55+","Female","NC","USA","490","Returning (3+)","Festival Website"
"CUST004800","25-34","Female","CA","USA","2854","Returning (3+)","Festival Website"
"CUST004801","45-54","Prefer not to say","CA","USA","2591","Second Time","Dice"
"CUST004802","45-54","Male","MI","USA","540","Second Time","Eventbrite"
"CUST004803","55+","Non-Binary","VA","USA","205","Returning (3+)","Dice"
"CUST004804","25-34","Prefer not to say","PA","USA","17","Second Time","Ticketmaster"
"CUST004805","35-44","Female","PA","USA","53","First Time","Eventbrite"
"CUST004806","18-24","Non-Binary","TX","USA","1454","Returning (3+)","Festival Website"
"CUST004807","45-54","Non-Binary","NY","USA","189","Returning (3+)","Eventbrite"
"CUST004808","35-44","Non-Binary","TX","USA","1693","Returning (3+)","Ticketmaster"
"CUST004809","18-24","Prefer not to say","PA","USA","74","Returning (3+)","StubHub"
"CUST004810","25-34","Female","VA","USA","297","Returning (3+)","SeatGeek"
"CUST004811","18-24","Male","PA","USA","9","First Time","Eventbrite"
"CUST004812","55+","Non-Binary","NC","USA","355","Second Time","StubHub"
"CUST004813","25-34","Male","MD","USA","105","Second Time","Dice"
"CUST004814","55+","Male","DE","USA","175","Returning (3+)","Eventbrite"
"CUST004815","55+","Non-Binary","MD","USA","170","First Time","Festival Website"
"CUST004816","18-24","Non-Binary","MD","USA","128","Second Time","Dice"
"CUST004817","35-44","Male","NY","USA","158","Second Time","StubHub"
"CUST004818","35-44","Male","MI","USA","445","First Time","Festival Website"
"CUST004819","25-34","Male","NJ","USA","150","Second Time","Eventbrite"
"CUST004820","18-24","Prefer not to say","IL","USA","648","Second Time","Dice"
"CUST004821","18-24","Female","NJ","USA","159","First Time","StubHub"
"CUST004822","45-54","Non-Binary","NJ","USA","201","Returning (3+)","StubHub"
"CUST004823","18-24","Prefer not to say","MI","USA","417","Second Time","Festival Website"
"CUST004824","45-54","Male","NY","USA","230","First Time","Eventbrite"
"CUST004825","25-34","Non-Binary","CA","USA","2685","First Time","Festival Website"
"CUST004826","45-54","Female","NY","USA","159","First Time","SeatGeek"
"CUST004827","45-54","Prefer not to say","FL","USA","1103","Second Time","StubHub"
"CUST004828","18-24","Prefer not to say","MD","USA","191","Second Time","Eventbrite"
"CUST004829","55+","Prefer not to say","MI","USA","422","Returning (3+)","StubHub"
"CUST004830","25-34","Non-Binary","MD","USA","128","Returning (3+)","StubHub"
"CUST004831","35-44","Female","MA","USA","363","Second Time","Festival Website"
"CUST004832","25-34","Male","PA","USA","24","Returning (3+)","Dice"
"CUST004833","35-44","Prefer not to say","NJ","USA","136","First Time","SeatGeek"
"CUST004834","35-44","Prefer not to say","SC","USA","617","First Time","SeatGeek"
"CUST004835","18-24","Male","NY","USA","171","Second Time","SeatGeek"
"CUST004836","45-54","Female","NY","USA","192","First Time","StubHub"
"CUST004837","25-34","Prefer not to say","MD","USA","111","Second Time","Eventbrite"
"CUST004838","35-44","Non-Binary","NY","USA","230","First Time","Dice"
"CUST004839","55+","Female","NJ","USA","234","First Time","Ticketmaster"
"CUST004840","35-44","Prefer not to say","TX","USA","1696","Returning (3+)","Dice"
